id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53514299,Condo in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,216462773,Dean,,Theaterbuurt-Meir,51.21729,4.40442,Entire home/apt,92,1,266,2023-06-28,14.02,2,25,171,
53551895,Condo in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,73195414,Aykoh,,Linkeroever,51.22035,4.37808,Private room,59,1,14,2023-05-15,1.01,3,135,13,
53579997,Rental unit in Antwerpen · 1 bedroom · 3 beds · 1 bath,368780735,Оксана,,Centraal Station,51.21174,4.42006,Entire home/apt,70,14,0,,,13,0,0,
53591561,Townhouse in Antwerpen · 5 bedrooms · 9 beds · 6.5 baths,244790935,Olivier,,Harmonie,51.20753,4.40656,Entire home/apt,807,5,2,2023-03-10,0.18,1,136,2,
53597516,Condo in Antwerpen · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,434049804,Mathias,,Zuid,51.20748,4.38792,Entire home/apt,165,2,45,2023-05-29,2.48,1,114,20,
53602398,Townhouse in Antwerpen · 4 bedrooms · 4 beds · 3 baths,11907793,Olivier,,Harmonie,51.20833,4.40684,Entire home/apt,100,100,0,,,1,365,0,
53608084,Townhouse in Antwerpen · 3 bedrooms · 2.5 baths,44988374,Tijs,,Deurne Dorp - Gallifort,51.22096,4.46281,Entire home/apt,109,2,1,2022-01-24,0.06,1,11,0,
53638181,Loft in Antwerpen · ★4.86 · 1 bedroom · 1.5 baths,393124512,Marijke,,Hoogte,51.1826,4.3934,Entire home/apt,98,3,21,2023-05-21,1.16,1,340,8,
53680726,Condo in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,148810579,Daniel,,Centraal Station,51.21797,4.4211,Entire home/apt,70,4,6,2022-10-09,0.57,1,283,6,
53695396,Condo in Antwerpen · ★3.33 · 1 bedroom · 2 beds · 1 bath,434885087,Annakris Andy,,Deurne Noord,51.23388,4.45528,Entire home/apt,40,1,6,2023-06-18,0.33,1,10,4,
53700053,Loft in Antwerpen · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,434921043,Ann,,Merksem - Heide,51.25547,4.45943,Entire home/apt,130,2,26,2023-06-11,1.60,1,254,11,
53740925,Rental unit in Antwerpen · 2 bedrooms · 4 beds · 1 bath,368780735,Оксана,,Haringrode,51.20481,4.41818,Entire home/apt,75,28,0,,,13,0,0,
53744496,Loft in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,21695575,Max,,Theaterbuurt-Meir,51.21055,4.40418,Entire home/apt,70,90,0,,,1,0,0,
53802490,Condo in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,435722877,Tatjana,,Historisch Centrum,51.22344,4.40059,Entire home/apt,116,1,3,2023-02-14,0.37,4,357,3,
53810045,Loft in Antwerpen · ★4.70 · 2 bedrooms · 3 beds · 1.5 baths,6930093,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21479,4.43394,Entire home/apt,200,3,23,2023-05-21,1.26,3,152,9,
53819650,Condo in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,435722877,Tatjana,,Historisch Centrum,51.22527,4.39951,Entire home/apt,116,1,44,2023-05-30,2.37,4,356,20,
53819769,Condo in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,435722877,Tatjana,,Historisch Centrum,51.22345,4.3989,Entire home/apt,116,1,30,2022-12-19,1.64,4,360,10,
53819793,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,435722877,Tatjana,,Historisch Centrum,51.22466,4.40071,Entire home/apt,116,1,8,2022-12-06,0.43,4,352,2,
53825194,Home in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,435999398,Flor,,Sint-Andries,51.21639,4.39357,Private room,42,1,18,2022-04-23,0.97,1,0,0,
53890325,Condo in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,431589650,Dan,,Zuid,51.21184,4.39763,Entire home/apt,95,2,30,2023-01-15,1.64,1,13,12,
53898152,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,30914215,Wouter,,Borgerhout Intra Muros Noord,51.21966,4.44265,Entire home/apt,125,2,3,2022-01-30,0.16,1,2,0,
53913552,Loft in Antwerpen · 1 bedroom · 1 bed · 1 bath,164785425,Yassin,,Borgerhout Intra Muros Noord,51.2188,4.43522,Entire home/apt,70,1,2,2023-03-13,0.11,1,310,1,
53949105,Castle in Antwerpen · ★4.31 · 7 bedrooms · 39 beds · 7.5 baths,377595714,Kelly,,Deurne Zuid Oost,51.21226,4.48154,Entire home/apt,956,2,16,2023-05-14,0.88,1,245,12,
53979574,Rental unit in Antwerpen · ★4.13 · 1 bedroom · 6 beds · 1.5 baths,437274244,Aina,,Centraal Station,51.21897,4.41906,Entire home/apt,69,1,60,2023-06-11,3.31,1,350,40,
53983318,Rental unit in Antwerpen · ★4.38 · 1 bedroom · 1 bed · 1.5 baths,437309332,June & Daisy,,Sint-Andries,51.216,4.39971,Entire home/apt,90,2,13,2023-06-25,0.76,7,346,10,
53995773,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,212392008,Natasha,,Zurenborg,51.20756,4.42634,Entire home/apt,70,2,7,2023-06-25,0.57,1,58,7,
53997403,Condo in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1 bath,407334499,Sou,,Kiel,51.18391,4.38549,Entire home/apt,80,1,132,2023-06-25,7.23,1,166,86,
54019732,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,437727028,Frederiek,,Hoogte,51.183632,4.39459,Entire home/apt,75,6,5,2023-04-30,0.41,1,259,4,
54036757,Rental unit in Antwerpen · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,437309332,June & Daisy,,Sint-Andries,51.215134,4.398519,Entire home/apt,96,2,10,2023-04-10,0.55,7,346,4,
54036780,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,437309332,June & Daisy,,Sint-Andries,51.2145,4.39969,Entire home/apt,96,2,10,2023-06-11,0.55,7,330,4,
54060301,Rental unit in Antwerpen · 3 bedrooms · 5 beds · 1.5 baths,368780735,Оксана,,Stadspark,51.20836,4.41636,Entire home/apt,100,28,0,,,13,0,0,
54064585,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,437309332,June & Daisy,,Sint-Andries,51.21602,4.39748,Entire home/apt,96,2,9,2023-04-24,0.51,7,338,6,
54078129,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,9043593,Valerie,,Markgrave,51.19622,4.41066,Entire home/apt,95,2,1,2022-08-15,0.09,1,0,1,
54090917,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,20158581,Sandra,,Sint-Andries,51.2172966003418,4.3948869705200195,Entire home/apt,118,1,10,2023-06-04,0.56,1,153,3,
54101420,Townhouse in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 private bath,1376892,Sofie,,Borgerhout Intra Muros Noord,51.21953,4.43723,Private room,80,3,30,2023-06-06,2.05,1,83,20,
54108044,Rental unit in Antwerpen · ★4.94 · 2 bedrooms · 5 beds · 1 bath,61786928,Elien,,Deurne Zuid Oost,51.20375,4.47535,Entire home/apt,101,4,16,2022-12-31,0.89,2,54,8,
54116774,Condo in Antwerpen · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,60397955,Roel,,Eilandje,51.23165,4.40365,Entire home/apt,68,2,67,2023-06-25,4.19,1,304,50,
54133255,Condo in Antwerpen · ★4.18 · 3 bedrooms · 3 beds · 1 bath,45468421,Michaël,,Amandus - Atheneum,51.22805,4.42241,Entire home/apt,61,5,17,2023-05-14,1.05,2,187,10,
54134060,Rental unit in Antwerpen · ★4.88 · 2 bedrooms · 3 beds · 1 bath,103947136,Charissa,,Theaterbuurt-Meir,51.21917,4.41202,Entire home/apt,160,1,8,2023-01-01,0.48,5,64,5,
54138190,Rental unit in Antwerpen · ★4.84 · 2 bedrooms · 5 beds · 2 baths,4277604,Sarah,,Brederode,51.199841,4.396848,Entire home/apt,150,2,19,2023-05-29,1.10,3,194,10,
54172897,Condo in Antwerpen · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,298071771,Gertie,,Haringrode,51.20188903808594,4.425681114196777,Entire home/apt,230,2,14,2023-05-07,1.00,1,351,9,
54191096,Rental unit in Antwerpen · ★4.63 · 1 bedroom · 1 bed · 1 bath,49865951,Julie,,Brederode,51.20625,4.39703,Entire home/apt,92,2,8,2023-05-29,0.51,2,139,5,
54210491,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,368780735,Оксана,,Stadspark,51.20509,4.41504,Entire home/apt,50,28,0,,,13,0,0,
54218979,Condo in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,5130154,Marie,,Stadspark,51.21171,4.40942,Entire home/apt,110,6,0,,,1,7,0,
54255226,Condo in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,439973543,Free,,Eilandje,51.230801,4.412363,Entire home/apt,140,2,18,2023-06-26,1.06,1,298,5,
54275036,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,221592899,Sebastien,,Brederode,51.2024,4.39935,Entire home/apt,105,2,10,2022-12-18,0.57,1,349,3,
54284354,Townhouse in Antwerpen · ★4.60 · 1 bedroom · 2 beds · 1.5 baths,21215050,Joke,,Deurne Noord,51.23087,4.45395,Entire home/apt,123,2,15,2023-05-21,1.26,1,1,15,
54298731,Condo in Antwerpen · ★4.81 · 2 bedrooms · 2 beds · 1 bath,37353545,Steven,,Amandus - Atheneum,51.21908,4.42261,Entire home/apt,88,1,37,2023-06-22,2.66,1,21,30,
54327814,Rental unit in Antwerpen · ★4.25 · Studio · 1 bed · 1 bath,60756836,Ann,,Brederode,51.20287,4.39527,Entire home/apt,50,28,4,2022-07-02,0.23,5,98,1,
54353205,Rental unit in Antwerpen · ★4.54 · 1 bedroom · 3 beds · 1.5 baths,165436938,Luca,,Historisch Centrum,51.22071,4.40333,Entire home/apt,54,1,153,2023-06-12,8.78,44,218,104,
54357067,Bed and breakfast in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,2550216,Charles,,Oosterveld - Elsdonk,51.17597,4.42482,Private room,80,2,2,2022-07-23,0.12,2,31,1,
54373634,Aparthotel in Antwerpen · 1 bedroom · 1 bed · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.2155,4.40957,Entire home/apt,120,1,0,,,16,0,0,
54373724,Aparthotel in Antwerpen · 1 bedroom · 1 bed · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21542,4.40916,Entire home/apt,120,1,0,,,16,0,0,
54374097,Aparthotel in Antwerpen · 1 bedroom · 1 bed · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21557,4.40961,Entire home/apt,120,1,1,2023-04-13,0.38,16,0,1,
54374113,Aparthotel in Antwerpen · 1 bedroom · 1 bed · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21592,4.40968,Entire home/apt,120,1,2,2022-04-29,0.13,16,0,0,
54374525,Serviced apartment in Antwerpen · ★4.45 · 1 bedroom · 2 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21893,4.40801,Entire home/apt,119,1,11,2023-06-14,0.71,16,0,8,
54374579,Serviced apartment in Antwerpen · ★3.67 · 1 bedroom · 1 bed · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21836,4.4066,Entire home/apt,119,1,6,2023-06-06,0.39,16,0,5,
54374630,Serviced apartment in Antwerpen · ★4.63 · 1 bedroom · 2 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21966,4.40797,Entire home/apt,119,1,19,2023-06-09,1.47,16,0,18,
54374879,Serviced apartment in Antwerpen · ★3.67 · 3 bedrooms · 4 beds · 2 baths,440841052,Smartflats,,Theaterbuurt-Meir,51.21551,4.40663,Entire home/apt,189,1,6,2023-05-31,0.37,16,0,4,
54374955,Serviced apartment in Antwerpen · 2 bedrooms · 3 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21703,4.40634,Entire home/apt,164,1,1,2022-03-20,0.06,16,0,0,
54382564,Rental unit in Antwerpen · ★4.10 · 2 bedrooms · 7 beds · 1 bath,165436938,Luca,,Historisch Centrum,51.22006,4.403,Entire home/apt,55,1,63,2023-05-29,3.61,44,266,24,
514937338899710194,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,34884385,Laurent,,Universiteitsbuurt,51.22607,4.41124,Entire home/apt,53,2,55,2023-06-25,4.07,1,79,53,
517219751087366409,Rental unit in Antwerpen · ★4.93 · 2 bedrooms · 2 beds · 1 bath,435993465,Lori,,Sint-Andries,51.2175,4.39961,Entire home/apt,250,2,28,2023-05-29,1.83,1,344,26,
526077585716649469,Rental unit in Antwerpen · ★4.97 · 1 bedroom · 1 bed · 1 bath,43764341,Stéphanie,,Nieuw - Kwartier Oost,51.178593,4.433138,Entire home/apt,106,2,30,2023-06-19,1.70,1,356,15,
539652420539297046,Townhouse in Antwerpen · ★4.90 · 3 bedrooms · 3 beds · 2 baths,149283621,Elene,,Brederode,51.20533,4.40335,Entire home/apt,314,2,29,2023-06-11,1.86,5,343,23,
543969728806883342,Serviced apartment in Antwerpen · ★4.57 · 3 bedrooms · 4 beds · 2 baths,440841052,Smartflats,,Theaterbuurt-Meir,51.21822,4.41448,Entire home/apt,189,1,14,2023-06-14,2.53,16,0,14,
543971608169458105,Serviced apartment in Antwerpen · ★3.63 · 2 bedrooms · 2 beds · 1 bath,440841052,Smartflats,,Stadspark,51.21678,4.41582,Entire home/apt,164,1,8,2023-06-14,0.50,16,0,6,
544071438244455733,casa particular in Antwerpen · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,427668744,Esther,,Merksem - Heide,51.24661,4.45578,Shared room,40,2,14,2023-06-26,0.84,2,341,8,
545524345306969447,Loft in Antwerpen · ★4.91 · 1 bedroom · 1 bed · 1 bath,139693286,Audrey,,Eilandje,51.23575,4.41082,Entire home/apt,115,2,32,2023-01-01,1.86,1,255,12,
548319371632614616,Serviced apartment in Antwerpen · ★3.0 · 2 bedrooms · 2 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21767,4.40871,Entire home/apt,144,1,5,2023-06-14,1.13,16,0,5,
548321578837755031,Serviced apartment in Antwerpen · ★3.75 · 2 bedrooms · 2 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21744,4.40698,Entire home/apt,144,1,4,2023-06-02,1.71,16,0,4,
548323344765831286,Serviced apartment in Antwerpen · 1 bedroom · 2 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21876,4.40895,Entire home/apt,127,1,0,,,16,0,0,
548458554611152778,Condo in Antwerpen · ★4.81 · 1 bedroom · 2 beds · 1 bath,10444519,Gert,,Centraal Station,51.21401,4.42491,Entire home/apt,57,1,83,2023-06-28,5.96,1,15,73,
549566904108099419,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,77132768,Lien,,Haringrode,51.20254,4.41433,Entire home/apt,101,2,26,2023-06-11,1.53,1,59,17,
550694118659346565,Condo in Antwerpen · ★4.46 · 1 bedroom · 2 beds · 1.5 baths,295125556,Tahasin,,Amandus - Atheneum,51.22339,4.42407,Entire home/apt,125,1,26,2023-05-28,1.90,1,363,22,
551202349363659527,Townhouse in Antwerpen · 1 bedroom · 1 bed · 1 bath,34706622,Nele,,Deurne Zuid Oost,51.20067,4.46247,Entire home/apt,45,12,2,2022-09-25,0.16,2,0,1,
551311179300213734,Condo in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,310393473,Thibaut,,Historisch Centrum,51.22472,4.40214,Entire home/apt,94,7,63,2023-05-16,3.71,1,124,23,
551370701007939457,Loft in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,8754189,Elya,,Markgrave,51.20057,4.40152,Entire home/apt,135,7,7,2022-11-21,0.44,1,38,4,
551433948697273920,Rental unit in Antwerpen · ★4.62 · 1 bedroom · 2 beds · 1.5 baths,139068229,Yvan And Julia,,Historisch Centrum,51.21901,4.39695,Entire home/apt,97,1,34,2023-04-26,2.16,4,1,14,
551565895732133049,Rental unit in Antwerpen · 2 bedrooms · 4 beds · 1 bath,368780735,Оксана,,Stadspark,51.2067,4.41662,Entire home/apt,80,28,0,,,13,0,0,
551898560567615125,Serviced apartment in Antwerpen · ★4.30 · 2 bedrooms · 3 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.21592,4.40466,Entire home/apt,164,1,10,2023-06-14,2.29,16,0,10,
551902176149586080,Serviced apartment in Antwerpen · ★4.60 · 2 bedrooms · 3 beds · 1 bath,440841052,Smartflats,,Theaterbuurt-Meir,51.216,4.40654,Entire home/apt,164,1,15,2023-06-09,3.33,16,0,15,
554900415171055084,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,306092331,Manon,,Nieuw - Zuid,51.20736,4.38161,Entire home/apt,70,14,0,,,1,331,0,
556167001976519815,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,414836139,Tim,,Universiteitsbuurt,51.22002,4.415243,Private room,64,2,66,2023-06-23,4.74,2,41,51,
556213101325830646,Loft in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,81830311,Inger,,Oud - Berchem,51.20052,4.42758,Entire home/apt,95,4,16,2023-06-26,0.96,1,360,10,
556320999594495655,Rental unit in Antwerpen · ★4.47 · 1 bedroom · 3 beds · 1.5 baths,165436938,Luca,,Historisch Centrum,51.22196,4.40488,Entire home/apt,55,1,89,2023-06-14,5.40,44,236,48,
556351765668592846,Townhouse in Antwerpen · ★4.22 · 3 bedrooms · 4 beds · 2 baths,128148374,Jan&Hong,,Historisch Centrum,51.221325,4.402994,Entire home/apt,350,2,9,2023-04-02,0.55,4,251,5,
556370619614335737,Rental unit in Antwerpen · ★4.62 · 1 bedroom · 4 beds · 1.5 baths,165436938,Luca,,Historisch Centrum,51.22097,4.40457,Entire home/apt,54,1,138,2023-06-09,8.43,44,196,97,
556464302510974405,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,129073689,Peter,,Deurne Zuid Oost,51.2021,4.46418,Entire home/apt,50,7,5,2023-06-10,0.44,1,346,5,
556488280119906452,Home in Antwerpen · 1 bedroom · 6 beds · 3 shared baths,118536151,Pim,,Amandus - Atheneum,51.22143,4.42088,Private room,25,90,0,,,7,252,0,
556515009048811300,Home in Antwerpen · 6 bedrooms · 6 beds · 3 shared baths,118536151,Pim,,Amandus - Atheneum,51.22282,4.42091,Private room,30,90,0,,,7,234,0,
556575475449249197,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,154652809,Kathy,,Nieuw - Kwartier Oost,51.19031,4.43655,Entire home/apt,75,2,4,2022-10-09,0.27,1,178,3,
557001985253380289,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,196799995,Demy,,Universiteitsbuurt,51.22396,4.40773,Entire home/apt,160,7,0,,,1,363,0,
557036781257623076,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,20216162,Ellen,,Brederode,51.20131,4.3918,Entire home/apt,180,2,1,2022-04-10,0.07,4,28,0,
557644945476052091,Serviced apartment in Antwerpen · ★4.26 · 2 bedrooms · 2 beds · 1 bath,444119130,Peter,,Sint-Andries,51.21777,4.40004,Entire home/apt,150,2,39,2023-06-11,2.54,1,357,29,
557684126530263376,Shipping container in Antwerpen · ★4.68 · 3 bedrooms · 4 beds · 1 bath,8653144,Yo,,Koornbloem,51.15567,4.37672,Entire home/apt,240,1,22,2023-06-18,1.37,1,359,17,
558489141136073402,Serviced apartment in Antwerpen · ★4.55 · 1 bedroom · 1 bed · 1 bath,270964935,Liselore,,Brederode,51.20543,4.39775,Entire home/apt,109,1,11,2022-10-30,0.76,16,346,8,
558489729238775853,Serviced apartment in Antwerpen · ★4.80 · 2 bedrooms · 3 beds · 1 bath,270964935,Liselore,,Brederode,51.20642,4.39918,Entire home/apt,167,1,5,2022-08-18,0.34,16,358,1,
558490342142985676,Serviced apartment in Antwerpen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,270964935,Liselore,,Brederode,51.20546,4.39697,Entire home/apt,167,1,5,2022-07-31,0.35,16,357,2,
558490939717279720,Serviced apartment in Antwerpen · 1 bedroom · 2 beds · 1 bath,270964935,Liselore,,Brederode,51.20513,4.39713,Entire home/apt,125,1,2,2023-01-15,0.15,16,359,1,
558491547862103078,Townhouse in Antwerpen · 6 bedrooms · 8 beds · 4 baths,270964935,Liselore,,Brederode,51.20622,4.39915,Entire home/apt,1140,1,0,,,16,343,0,
559319135841576017,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,52384223,Annelies,,Deurne Zuid West,51.20584,4.46276,Entire home/apt,104,1,38,2023-06-23,2.34,2,54,28,
559884556329449224,Rental unit in Antwerpen · ★New · 1 bedroom · 1 bed · 1 bath,137600307,Naomi Princess,,Linkeroever,51.22069,4.38559,Entire home/apt,120,2,1,2023-05-20,0.75,1,180,1,
560021352956685593,Loft in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,40474765,Kenneth,,Universiteitsbuurt,51.2209,4.41106,Entire home/apt,99,2,28,2023-06-19,2.83,1,250,28,
560428273498978833,Rental unit in Antwerpen · ★3.40 · 2 bedrooms · 8 beds · 1.5 baths,127787502,Olena,,Haringrode,51.20881,4.42327,Entire home/apt,204,1,5,2022-09-25,0.31,20,304,1,
561237861488118288,Vacation home in Antwerpen · ★4.67 · 4 bedrooms · 4 beds · 4 baths,437309332,June & Daisy,,Sint-Andries,51.21441,4.39904,Entire home/apt,550,2,9,2023-05-28,0.58,7,289,7,
561347616649615274,Townhouse in Brasschaat · ★4.71 · 4 bedrooms · 5 beds · 1 bath,19092827,Jasper,,Donk,51.27738,4.45361,Entire home/apt,140,3,14,2023-05-22,0.85,1,328,8,
562059322904527619,Rental unit in Antwerpen · ★4.97 · 1 bedroom · 1 bed · 1 bath,36456000,Linda,,Historisch Centrum,51.219059,4.399707,Entire home/apt,100,2,62,2023-06-22,4.26,3,289,49,
562378980326850946,Vacation home in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1 bath,46931970,Louis,,Hoboken - Centrum,51.1754,4.3506,Entire home/apt,124,1,13,2023-05-28,0.81,1,363,6,
562801959118191692,Condo in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,162200669,Wout,,Zuid,51.209335,4.399196,Entire home/apt,261,2,4,2022-07-17,0.29,2,355,1,
563518740811520774,Rental unit in Antwerpen · ★4.26 · 3 bedrooms · 8 beds · 1 bath,165436938,Luca,,Historisch Centrum,51.21987,4.39944,Entire home/apt,55,1,23,2023-06-13,1.41,44,260,14,
563697306578161115,Rental unit in Antwerpen · ★4.0 · 1 bedroom · 1 bed · 1 bath,445372176,Le,,Amandus - Atheneum,51.2273,4.42483,Entire home/apt,45,2,4,2023-04-26,0.62,1,0,4,
564185325115794536,Rental unit in Antwerpen · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,222831298,Arne,,Theaterbuurt-Meir,51.21391,4.40536,Entire home/apt,76,2,72,2023-06-21,4.98,22,158,60,
565654961362707803,Place to stay in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,445785785,Peter,,Haringrode,51.2006,4.4195,Private room,62,1,52,2023-06-04,3.26,2,17,32,
566473928395141823,casa particular in Antwerpen · ★4.22 · 1 bedroom · 3 beds · 1 shared bath,52848705,Daniel,,Nieuwdreef,51.25,4.43874,Private room,49,1,36,2023-05-07,2.27,1,356,21,
566666773489509883,Condo in Antwerpen · 3 bedrooms · 3 beds · 1 bath,446018605,Sara,,Zuid,51.20847,4.3919,Entire home/apt,125,365,2,2022-03-14,0.12,1,358,0,
567039138715148779,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,296524543,Guy,,Hoogte,51.17441,4.39154,Private room,22,2,2,2022-06-30,0.15,1,0,1,
567521850738029379,Condo in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,406449085,Yassin,,Groenenhoek,51.1977,4.43844,Private room,49,6,17,2023-04-07,1.16,1,273,14,
568040227508252594,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,368780735,Оксана,,Stadspark,51.20677,4.41467,Entire home/apt,70,28,1,2022-04-24,0.07,13,0,0,
570288623420150009,Rental unit in Antwerpen · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,444883367,Nathalie,,Petroleum - Zuid,51.1926,4.3985,Entire home/apt,76,2,70,2023-06-18,4.37,4,37,49,
570767691327919687,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,91529168,Sofie,,Borgerhout Extra Muros,51.20199,4.44875,Entire home/apt,55,1,0,,,1,147,0,
